Time [s],Packet ID,MOSI,MISO
1.670952500000000,2067,0x30,0x00
1.670989916666667,2068,0xE1,0x0E
1.671032583333333,2068,0x00,0x0E
1.671077250000000,2069,0xA0,0x0E
1.671113666666667,2069,0xA2,0x00
1.671152333333333,2069,0x00,0x00
1.671189000000000,2069,0x02,0x00
1.671225666666667,2069,0xDF,0x00
1.671269333333333,2069,0x1C,0x00
1.671306000000000,2069,0xAA,0x00
1.671342666666667,2069,0xAA,0x00
1.671381333333333,2069,0xAA,0x00
1.671418000000000,2069,0x00,0x00
1.671454666666667,2069,0x1E,0x00
1.674749166666667,2070,0x07,0x2E
1.674784833333333,2070,0x00,0x2E
1.674823000000000,2071,0x27,0x2E
1.674860666666667,2071,0x2E,0x00
1.674905583333333,2072,0x25,0x0E
1.674941250000000,2072,0x40,0x00
1.674985583333333,2073,0xE1,0x0E
1.675021250000000,2073,0x00,0x0E
1.675065916666667,2074,0xA0,0x0E
1.675104333333333,2074,0xA2,0x00
1.675141000000000,2074,0x00,0x00
1.675177666666667,2074,0x02,0x00
1.675216333333333,2074,0xDF,0x00
1.675258000000000,2074,0x1C,0x00
1.675294666666667,2074,0xAA,0x00
1.675331333333333,2074,0xAA,0x00
1.675370000000000,2074,0xAA,0x00
1.675406666666667,2074,0x00,0x00
1.675443333333333,2074,0x1E,0x00
1.678719916666667,2075,0x07,0x2E
1.678755583333333,2075,0x00,0x2E
1.678795750000000,2076,0x27,0x2E
1.678831416666667,2076,0x2E,0x00
1.678875083333333,2077,0x25,0x0E
1.678910750000000,2077,0x40,0x00
1.678950166666667,2078,0xE1,0x0E
1.678990833333333,2078,0x00,0x0E
1.679035500000000,2079,0xA0,0x0E
1.679073916666667,2079,0xA2,0x00
1.679110583333333,2079,0x00,0x00
1.679147250000000,2079,0x02,0x00
1.679185916666667,2079,0xDF,0x00
1.679227583333333,2079,0x1C,0x00
1.679264250000000,2079,0xAA,0x00
1.679302916666667,2079,0xAA,0x00
1.679339583333333,2079,0xAA,0x00
1.679376250000000,2079,0x00,0x00
1.679412916666667,2079,0x1E,0x00
1.682703750000000,2080,0x07,0x2E
1.682739500000000,2080,0x00,0x2E
1.682779666666667,2081,0x27,0x2E
1.682815333333333,2081,0x2E,0x00
1.682860250000000,2082,0x25,0x0E
1.682897916666667,2082,0x09,0x00
1.682940333333333,2083,0xE1,0x0E
1.682976000000000,2083,0x00,0x0E
1.683022666666667,2084,0xA0,0x0E
1.683059083333333,2084,0xA2,0x00
1.683095750000000,2084,0x00,0x00
1.683134416666667,2084,0x02,0x00
1.683171083333333,2084,0xDF,0x00
1.683212750000000,2084,0x1C,0x00
1.683249416666667,2084,0xAA,0x00
